"","city","month","adults","children","num_rooms","postal_code","latitude","longitude","hotel_score","staff_score","facilities_score","cleanliness_score","comfort_score","value_for_money_score","location_score","free_wifi_score","balcony","swimming_pool","pet_friendly","kitchen","city_view","aparments","non_smoking_rooms","private_bathroom","elevator","heating","safe","air_conditioning","free_wifi","page_count","current_page","in_page_count","is_december","is_march","as.integer(!is.na(NA))","length_description","min_price","max_price","is_suite","is_apartment","has_free_cancelation","mean_flights"
"1071","Barcelona","March",2,3,2," 08001 ",41.38570196,2.16642559,8.2,8.9,8.3,8.6,8.6,8.3,9.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,1,0,151,336,560,0,0,1,2465646.2
"1072","Barcelona","March",2,3,2," 08006 ",41.39511949,2.15063989,8.1,8.3,8.1,8.3,8.3,8.3,8.8,8.3,1,0,0,1,1,0,1,1,0,0,1,1,1,6,1,6,0,1,0,148,649,797,0,1,1,2465646.2
"1073","Barcelona","March",5,3,3," 08015 ",41.37520445,2.1673429,9.4,9.8,9.4,9.4,9.5,9.1,9.5,9,1,0,0,1,1,0,1,0,0,0,0,1,1,34,2,9,0,1,0,148,60,320,0,1,1,2465646.2
"1074","Barcelona","March",2,3,2," 08004 ",41.37461874,2.16093779,8.1,8.9,8.1,8.5,8.4,7.8,8.7,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,108,5,6,0,1,0,173,312,552,0,0,1,2465646.2
"1075","Barcelona","March",2,3,2," 08002 ",41.38140837,2.1754881,8.4,9.1,8.2,8.6,8.4,8.7,9.6,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,117,5,12,0,1,0,122,319,578,0,0,1,2465646.2
"1076","Barcelona","March",2,3,2," 08013 ",41.39838285,2.17793964,8.6,9.2,8.5,9.1,8.9,8.7,9.1,8.5,0,0,0,0,1,0,1,0,0,0,1,1,1,36,2,11,0,1,0,131,271,704,0,0,1,2465646.2
"1077","Barcelona","March",5,3,3," 08008 ",41.39378123,2.15684339,8.4,9,8.4,8.9,8.8,8.2,9.1,8.2,0,1,1,0,0,0,1,1,0,0,1,1,1,31,2,6,0,1,0,185,430,838,0,0,1,2465646.2
"1078","Barcelona","March",4,1,2," 08004 ",41.37221951,2.16290152,8.3,8.8,8.4,8.8,8.7,8.2,8.6,5.6,0,0,0,0,0,0,0,1,1,1,1,1,1,10,1,10,0,1,0,152,435,648,0,1,1,2465646.2
"1079","Barcelona","March",2,3,2," 08037 ",41.39750762,2.16561019,7.5,8.2,7.5,8.2,7.8,7.9,9.1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,94,4,17,0,1,0,160,241,464,0,0,1,2465646.2
"1080","Barcelona","March",2,3,2," 08025 ",41.4067069,2.1742879,9,9.5,9,9.4,9.2,9,9.7,8.5,1,0,0,1,0,0,0,0,1,1,0,1,1,11,1,11,0,1,0,136,561,801,0,1,1,2465646.2
"1081","Barcelona","March",4,1,2," 08010 ",41.39247634,2.17501804,9.1,9.5,9.1,9.3,9.3,8.8,9.4,8.7,0,0,0,1,0,0,1,0,0,0,1,1,1,18,1,18,0,1,0,133,77,963,0,1,1,2465646.2
"1082","Barcelona","March",5,3,3," 08930 ",41.4179948,2.22419005,9.6,9.4,9.8,10,10,9.2,7.5,10,1,0,0,1,0,0,0,1,0,0,0,1,1,18,1,18,0,1,0,97,670,747,0,1,1,2465646.2
"1083","Barcelona","March",5,3,3," 08003 ",41.39803879,2.19605327,7.7,8.5,7.9,8.1,8,7.6,8,7.8,0,1,0,1,0,0,1,1,0,0,0,1,1,74,3,23,0,1,0,116,327,687,0,1,1,2465646.2
"1084","Barcelona","March",2,3,2," 08004 ",41.37150898,2.16497988,8.5,9.1,8.7,8.9,8.8,8.5,8.2,9.2,0,0,0,1,0,0,1,1,0,1,0,1,1,87,4,12,0,1,0,123,449,908,0,1,1,2465646.2
"1085","Barcelona","March",5,3,3," 08025 ",41.407463,2.17182,8.9,8.9,9.1,9.2,9,8.8,9.2,9.6,0,0,0,1,0,0,1,1,0,0,1,1,1,94,4,17,0,1,0,99,646,814,0,1,1,2465646.2
"1086","Barcelona","March",5,3,3," 08028 ",41.373352,2.13227,8.4,9.1,8.2,8.4,8.5,8.2,8.6,6.9,0,0,1,1,0,0,1,1,1,1,0,1,1,14,1,14,0,1,0,124,495,981,0,1,1,2465646.2
"1087","Barcelona","March",2,3,2," 08001 ",41.38048763,2.17159621,7.9,8.2,7.9,8.2,8.2,7.8,9.1,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,22,0,1,0,133,303,655,0,0,1,2465646.2
"1088","Barcelona","March",2,3,2," 08004 ",41.37479586,2.16901325,7.7,8.3,7.5,7.7,7.7,7.7,8.8,7.5,0,0,0,1,0,0,0,0,1,1,0,1,1,40,2,15,0,1,0,138,425,838,0,1,1,2465646.2
"1089","Barcelona","March",4,1,2," 08010 ",41.39152759,2.1752581,8.6,8.7,8.7,8.8,8.8,8.4,9.3,7.5,0,0,0,1,1,0,1,1,0,0,1,1,1,11,1,11,0,1,0,123,619,764,0,1,1,2465646.2
"1090","Barcelona","March",2,3,2," 08004 ",41.37221951,2.16290152,8.3,8.8,8.4,8.8,8.7,8.2,8.6,5.6,0,0,0,0,0,0,0,1,1,1,1,1,1,7,1,7,0,1,0,152,435,648,0,1,1,2465646.2
"1091","Barcelona","March",2,3,2," 08002 ",41.3798104,2.1742288,7.8,8.7,7.5,8.1,8.1,7.8,9.5,8.6,0,0,0,0,0,0,1,1,1,1,1,1,1,36,2,11,0,1,0,137,331,819,0,0,1,2465646.2
"1092","Barcelona","March",5,3,3," 08015 ",41.37967254,2.14794517,7.3,7.7,7.2,7.5,7.5,7.4,8.5,8.9,1,0,0,1,1,0,1,1,0,1,0,1,1,43,2,18,0,1,0,106,477,641,0,1,1,2465646.2
"1093","Barcelona","March",4,1,2," 08001 ",41.38048763,2.17159621,7.9,8.2,7.9,8.2,8.2,7.8,9.1,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,1,0,1,0,133,303,655,0,0,1,2465646.2
"1094","Barcelona","March",4,1,2," 08026 ",41.40806591,2.18597889,8.6,9.4,8.6,9,8.9,8.6,8.7,8.8,0,1,1,0,0,0,1,0,0,0,1,1,1,37,2,12,0,1,0,168,279,535,0,0,1,2465646.2
"1095","Barcelona","March",4,1,2," 08007 ",41.39363421,2.16473661,8.2,8.7,8,8.5,8.5,7.8,9.5,8.8,0,1,0,1,1,0,1,1,0,0,0,1,1,12,1,12,0,1,0,129,634,986,0,1,1,2465646.2
"1096","Barcelona","March",4,1,2," 08036 ",41.38779381,2.15314932,8.2,8.4,8.2,8.5,8.5,8.1,8.7,8.4,0,0,0,1,0,0,1,1,1,1,0,1,1,7,1,7,0,1,0,126,528,705,0,1,1,2465646.2
"1097","Barcelona","March",5,3,3," 08032 ",41.4188712,2.157816,7.2,8.1,7.3,7.7,7.6,7.4,6.9,5.8,1,0,0,1,1,0,1,1,0,0,0,0,1,127,5,22,0,1,0,131,303,459,0,1,1,2465646.2
"1098","Barcelona","March",2,3,2," 08014 ",41.374521,2.1423584,8.2,8.9,8.2,8.1,8.1,7.8,8.7,7.2,0,0,0,1,0,0,1,1,0,1,1,1,1,25,2,0,0,1,0,172,370,850,0,1,1,2465646.2
"1099","Barcelona","March",4,1,2," 08013 ",41.38506403,2.1554967,8,8.6,8,8.5,8.2,7.9,8.6,9.4,0,0,0,1,1,0,1,0,1,1,0,1,1,36,2,11,0,1,0,149,519,681,0,1,1,2465646.2
"1100","Barcelona","March",5,3,3," 08015 ",41.37673208,2.15001449,8.6,9,8.7,9.2,9.1,8.3,8.9,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,0,1,0,211,23,987,0,0,1,2465646.2
"1101","Barcelona","March",5,3,3," 08015 ",41.37886448,2.15471372,8.9,9.4,9,9.3,9.2,8.6,9.2,9.5,0,0,0,1,1,0,1,1,0,1,1,1,1,12,1,12,0,1,0,125,93,927,0,1,1,2465646.2
"1102","Barcelona","March",2,3,2," 08037 ",41.39862328,2.16225006,8.5,9.2,8.5,8.9,8.9,8.3,9.2,8.3,0,1,1,0,0,0,1,0,0,1,1,1,1,70,3,19,0,1,0,170,380,684,0,0,1,2465646.2
"1103","Barcelona","March",5,3,3," 08002 ",41.38687819,2.17404708,8.5,8.9,8.2,8.5,8.5,8.4,9.7,8.4,0,0,1,1,0,0,0,0,1,1,1,1,1,8,1,8,0,1,0,145,84,984,0,1,1,2465646.2
"1104","Barcelona","March",5,3,3," 08013 ",41.38506403,2.1554967,8,8.6,8,8.5,8.2,7.9,8.6,9.4,0,0,0,1,1,0,1,0,1,1,0,1,1,116,5,11,0,1,0,149,544,712,0,1,1,2465646.2
"1105","Barcelona","March",5,3,3," 08015 ",41.3791458,2.1559318,8.5,9.2,8.5,8.9,9,8.4,9.1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,222,316,638,0,0,1,2465646.2
"1106","Barcelona","March",2,3,2," 08004 ",41.372459,2.146182,8.9,9.6,8.8,9.3,9.1,8.7,9.2,9.2,0,0,0,0,1,0,1,1,0,0,1,1,1,88,4,11,0,1,0,136,389,670,0,0,0,2465646.2
"1107","Barcelona","March",2,3,2," 08002 ",41.38142849,2.17392035,8.3,9.1,8.1,8.4,8.4,8.1,9.6,8.4,0,0,1,0,0,0,1,1,0,0,1,1,1,89,4,12,0,1,0,163,26,999,0,1,1,2465646.2
"1108","Barcelona","March",2,3,2," 08008 ",41.39187771,2.15677433,8.6,9.3,8.6,9,9,8.3,9.4,8.2,0,1,0,0,0,0,1,0,0,0,1,1,1,90,4,13,0,1,0,179,26,920,0,0,1,2465646.2
"1109","Barcelona","March",2,3,2," 08008 ",41.39211918,2.16217965,8.4,9.1,8.4,8.9,8.8,8,9.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,91,4,14,0,1,0,111,484,949,0,0,1,2465646.2
"1110","Barcelona","March",2,3,2," 08026 ",41.4098744,2.1790722,8.5,9.3,8.7,8.7,8.5,8.6,8.8,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,92,4,15,0,1,0,174,89,730,1,0,1,2465646.2
"1111","Barcelona","March",2,3,2," 08007 ",41.38739788,2.16809593,8.5,9.5,8.2,8.8,8.6,8.6,9.9,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,93,4,16,0,1,0,160,371,847,0,0,1,2465646.2
"1112","Barcelona","March",2,3,2," 08002 ",41.37875334,2.17879057,8.6,9.4,8.6,8.9,8.9,8.2,9.4,8.3,0,1,1,0,0,0,1,1,0,0,1,1,1,94,4,17,0,1,0,157,550,918,0,0,1,2465646.2
"1113","Barcelona","March",2,3,2," 08036 ",41.3893785,2.15650409,8.7,9.3,8.8,9.2,9.1,8.6,9.1,9.1,0,0,0,0,0,0,1,1,0,1,1,1,1,95,4,18,0,1,0,184,50,927,0,0,1,2465646.2
"1114","Barcelona","March",2,3,2," 08018 ",41.39712533,2.19205141,8,8.6,8.3,8.3,8.4,7.8,7.6,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,19,0,1,0,136,34,848,0,0,1,2465646.2
"1115","Barcelona","March",2,3,2," 08002 ",41.38430836,2.17066415,8,8.7,7.9,8.2,8.3,7.7,9.5,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,97,4,20,0,1,0,189,54,993,0,0,1,2465646.2
"1116","Barcelona","March",2,3,2," 08011 ",41.38798398,2.1599105,8.2,9.1,8,8.6,8.6,7.8,9,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,98,4,21,0,1,0,194,76,961,0,0,1,2465646.2
"1117","Barcelona","March",2,3,2," 08010 ",41.39143905,2.17144936,9.4,9.7,9.4,9.6,9.7,8.9,9.7,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4,22,0,1,0,202,2,994,0,0,1,2465646.2
"1118","Barcelona","March",2,3,2," 08010 ",41.38859371,2.1712321,9,9.4,9,9.3,9.4,8.6,9.8,8.9,0,1,1,0,0,0,0,1,0,1,1,1,1,100,4,23,0,1,0,172,6,990,0,0,1,2465646.2
"1119","Barcelona","March",2,3,2," 08006 ",41.40004675,2.15145282,8.5,9.3,8.4,8.9,8.7,8.4,9.1,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,101,4,24,0,1,0,142,312,646,0,0,1,2465646.2
"1120","Barcelona","March",2,3,2," 08002 ",41.38430836,2.17066415,8,8.7,7.9,8.2,8.3,7.7,9.5,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,102,5,0,0,1,0,189,54,993,0,0,1,2465646.2
"1121","Barcelona","March",2,3,2," 08010 ",41.3916126,2.1762239,8.9,9.5,8.9,9.2,9.2,8.6,9.3,8,0,1,0,0,0,0,1,1,0,1,1,1,1,103,5,1,0,1,0,165,502,830,0,0,1,2465646.2
"1122","Barcelona","March",2,3,2," 08003 ",41.38422685,2.18443125,8.3,8.8,8.3,8.6,8.5,8.1,9.4,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,104,5,2,0,1,0,166,405,689,0,0,1,2465646.2
"1123","Barcelona","March",2,3,2," 08037 ",41.397793,2.161144,9.3,9.5,9.5,9.6,9.7,9.1,9.4,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,105,5,3,0,1,0,206,3,991,0,0,0,2465646.2
"1124","Barcelona","March",2,3,2," 08018 ",41.39695632,2.19229683,8.2,8.8,8.4,8.8,8.8,8,7.6,7.8,0,0,0,0,0,0,1,0,1,1,1,1,1,106,5,4,0,1,0,156,475,918,0,0,1,2465646.2
"1125","Barcelona","March",2,3,2," 08014 ",41.37533021,2.14764049,9,9.3,9.2,9.4,9.4,8.8,9.4,9.1,0,1,0,0,1,0,1,1,0,0,0,1,1,107,5,5,0,1,0,160,12,967,0,0,0,2465646.2
"1126","Barcelona","March",2,3,2," 08025 ",41.4040183,2.17141212,8.7,8.8,8.6,9,8.5,8,8.7,8.3,1,0,1,1,0,0,1,0,0,1,0,1,1,108,5,6,0,1,0,114,29,753,0,1,1,2465646.2
"1127","Barcelona","March",2,3,2," 08001 ",41.37492266,2.17247196,7.9,9.2,7.7,8.1,8.1,7.6,8.6,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,109,5,7,0,1,0,125,388,762,0,0,1,2465646.2
"1128","Barcelona","March",2,3,2," 08001 ",41.38544035,2.16578119,8.1,9.1,8,8.4,8.4,7.9,9.4,8.3,0,0,0,0,0,0,1,1,1,1,1,1,0,110,5,8,0,1,0,158,391,698,0,0,1,2465646.2
"1129","Barcelona","March",2,3,2," 08013 ",41.39713439,2.17589445,7.9,8.8,7.9,8.3,8,7.8,8.8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,111,5,9,0,1,0,142,312,688,0,0,1,2465646.2
"1130","Barcelona","March",2,3,2," 08011 ",41.38603501,2.15428591,8.2,9.2,8.2,8.6,8.5,8,8.6,8,0,0,1,0,0,0,1,0,0,0,1,1,1,112,5,10,0,1,0,151,348,778,0,0,0,2465646.2
"1131","Barcelona","March",2,3,2," 08007 ",41.39283567,2.16552197,8.8,9.4,8.8,9,9,8.5,9.7,8.7,0,1,0,0,0,0,1,1,0,0,1,1,1,113,5,11,0,1,0,216,38,992,0,0,1,2465646.2
"1132","Barcelona","March",2,3,2," 08019 ",41.41033909,2.21918195,7.9,8.5,8.2,8.6,8.5,7.5,8.4,8.1,0,1,0,0,0,0,1,0,0,0,1,1,1,114,5,12,0,1,0,118,36,965,0,0,1,2465646.2
"1133","Barcelona","March",2,3,2," 08015 ",41.37947329,2.15013385,8.2,9.1,8.2,8.5,8.4,8.2,8.8,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,115,5,13,0,1,0,128,381,872,0,0,1,2465646.2
"1134","Barcelona","March",2,3,2," 08003 ",41.38584182,2.18102887,8.3,8.7,8.1,8.5,8.5,8.4,9.4,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,116,5,14,0,1,0,127,327,631,0,0,1,2465646.2
"1135","Barcelona","March",2,3,2," 08002 ",41.38350237,2.17119724,8.9,9.3,9.1,9.3,9.4,8.5,9.7,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,117,5,15,0,1,0,120,6,994,0,0,0,2465646.2
"1136","Barcelona","March",2,3,2," 08011 ",41.38342388,2.15986826,8.8,9.6,8.8,9.1,9.1,8.6,9.3,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,118,5,16,0,1,0,144,392,589,0,0,0,2465646.2
"1137","Barcelona","March",2,3,2," 08009 ",41.3962521,2.17011362,8.8,9.2,8.9,9.1,9,8.7,9.1,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,119,5,17,0,1,0,145,513,732,0,0,0,2465646.2
"1138","Barcelona","March",2,3,2," 08001 ",41.37512092,2.1691829,7.7,8.5,7.8,8.2,8,7.7,8.7,7.9,0,0,0,0,0,0,1,0,0,1,1,1,1,120,5,18,0,1,0,151,328,537,0,0,0,2465646.2
"1139","Barcelona","March",2,3,2," 08027 ",41.42311373,2.19055206,8.1,9.2,8,8.4,8.3,7.8,8,8.5,0,0,0,0,0,0,1,1,0,1,0,1,1,121,5,19,0,1,0,95,312,975,0,1,1,2465646.2
"1140","Barcelona","March",2,3,2," 08002 ",41.38785141,2.16937602,8.9,9.3,8.9,9.3,9.3,8.5,9.8,9.2,0,1,0,0,0,0,1,1,0,1,1,1,1,122,5,20,0,1,0,161,17,998,0,0,1,2465646.2
"1141","Barcelona","March",2,3,2," 08001 ",41.38594344,2.16545597,7.3,8.2,7.2,7.7,7.6,7.3,9.4,7.4,0,0,0,0,1,0,1,1,0,1,1,1,1,123,5,21,0,1,0,120,359,836,0,0,1,2465646.2
"1142","Barcelona","March",2,3,2," 08037 ",41.39862328,2.16225006,8.5,9.2,8.5,8.9,8.9,8.3,9.2,8.3,0,1,1,0,0,0,1,0,0,1,1,1,1,124,5,22,0,1,0,170,510,814,0,0,1,2465646.2
"1143","Barcelona","March",2,3,2," 08015 ",41.3753995,2.1605277,8,7.7,8.3,8.8,8.8,8.1,8.8,7.3,0,0,0,1,0,0,1,1,1,1,1,1,1,125,5,23,0,1,0,131,469,978,0,1,1,2465646.2
"1144","Barcelona","March",2,3,2," 08014 ",41.37919555,2.14293212,7.3,8.1,7.3,7.7,7.7,7,8.6,7.8,1,1,0,0,0,0,0,0,0,0,0,1,1,126,5,24,0,1,0,142,363,606,0,0,1,2465646.2
"1145","Barcelona","March",4,1,2," 08015 ",41.37673208,2.15001449,8.6,9,8.7,9.2,9.1,8.3,8.9,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,211,521,954,0,0,1,2465646.2
"1146","Barcelona","March",4,1,2," 08011 ",41.38335546,2.16279924,8.8,9.2,8.9,9.3,9.2,8.6,9.2,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,154,513,965,0,0,1,2465646.2
"1147","Barcelona","March",4,1,2," 08005 ",41.40145712,2.19775379,8.1,9,8,8.4,8.2,8.1,8.3,7.6,0,0,0,0,0,0,1,0,1,1,1,1,1,2,1,2,0,1,0,151,402,656,0,0,1,2465646.2
"1148","Barcelona","March",4,1,2," 08011 ",41.38460821,2.15694867,7.9,8,8,8.3,8.4,7.9,8.4,5.9,0,0,0,1,0,0,1,1,0,0,1,1,1,3,1,3,0,1,0,201,378,924,0,1,1,2465646.2
"1149","Barcelona","March",4,1,2," 08001 ",41.37666768,2.17259467,8.6,9.3,8.6,9,8.9,8.4,8.7,8.9,0,1,0,0,0,0,1,0,1,1,0,0,1,4,1,4,0,1,0,144,324,936,0,0,1,2465646.2
"1150","Barcelona","March",4,1,2," 08003 ",41.39803879,2.19605327,7.7,8.5,7.9,8.1,8,7.6,8,7.8,0,1,0,1,0,0,1,1,0,0,0,1,1,5,1,5,0,1,0,116,483,790,0,1,1,2465646.2
"1151","Barcelona","March",4,1,2," 08025 ",41.40451917,2.17232376,9.1,9.4,9.2,9.4,9.4,8.8,9.5,7.9,1,1,0,1,1,0,1,1,0,0,0,1,1,6,1,6,0,1,0,215,138,979,0,1,1,2465646.2
"1152","Barcelona","March",4,1,2," 08036 ",41.38779381,2.15314932,8.2,8.4,8.2,8.5,8.5,8.1,8.7,8.4,0,0,0,1,0,0,1,1,1,1,0,1,1,7,1,7,0,1,0,126,528,705,0,1,1,2465646.2
"1153","Barcelona","March",4,1,2," 08001 ",41.38570196,2.16642559,8.2,8.9,8.3,8.6,8.6,8.3,9.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,0,1,0,151,336,560,0,0,1,2465646.2
"1154","Barcelona","March",4,1,2," 08001 ",41.38311497,2.17014715,8.3,8.9,8.1,8.6,8.4,8.2,9.6,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,0,1,0,132,402,828,0,0,1,2465646.2
"1155","Barcelona","March",4,1,2," 08012 ",41.4025508,2.1608244,8.1,8.2,8.2,8.6,8.5,7.8,8.3,8.8,0,0,0,1,0,0,1,1,0,0,0,1,1,10,1,10,0,1,0,96,493,781,0,1,1,2465646.2
"1156","Barcelona","March",4,1,2," 08010 ",41.39152759,2.1752581,8.6,8.7,8.7,8.8,8.8,8.4,9.3,7.5,0,0,0,1,1,0,1,1,0,0,1,1,1,11,1,11,0,1,0,123,619,764,0,1,1,2465646.2
"1157","Barcelona","March",4,1,2," 08007 ",41.39363421,2.16473661,8.2,8.7,8,8.5,8.5,7.8,9.5,8.8,0,1,0,1,1,0,1,1,0,0,0,1,1,12,1,12,0,1,0,129,634,986,0,1,1,2465646.2
"1158","Barcelona","March",4,1,2," 08005 ",41.4001693,2.1962112,7.8,8.1,8,8.3,8.3,8,8.3,10,1,1,0,1,0,0,0,1,0,0,0,1,1,13,1,13,0,1,0,124,610,847,0,1,1,2465646.2
"1159","Barcelona","March",4,1,2," 08004 ",41.37221951,2.16290152,8.3,8.8,8.4,8.8,8.7,8.2,8.6,5.6,1,0,0,0,0,0,0,1,1,1,1,1,1,14,1,14,0,1,0,152,515,688,0,1,1,2465646.2
"1160","Barcelona","March",4,1,2," 08025 ",41.4067069,2.1742879,9,9.5,9,9.4,9.2,9,9.7,8.5,1,0,0,1,0,0,0,0,1,1,0,1,1,15,1,15,0,1,0,136,569,812,0,1,1,2465646.2
"1161","Barcelona","March",4,1,2," 08002 ",41.38469374,2.17445411,9,9.4,9.1,9.3,9.4,8.6,9.8,8.9,0,1,1,0,0,0,1,1,0,0,0,1,1,16,1,16,0,1,0,179,110,998,0,0,1,2465646.2
"1162","Barcelona","March",4,1,2," 08026 ",41.40791704,2.18533784,8.2,8.8,8.2,8.6,8.5,8.1,8.4,8.5,0,1,1,0,0,0,1,1,0,0,1,1,1,17,1,17,0,1,0,183,362,694,0,0,1,2465646.2
"1163","Barcelona","March",4,1,2," 08010 ",41.39247634,2.17501804,9.1,9.5,9.1,9.3,9.3,8.8,9.4,8.7,0,0,0,1,0,0,1,0,0,0,1,1,1,18,1,18,0,1,0,133,77,963,0,1,1,2465646.2
"1164","Barcelona","March",4,1,2," 08014 ",41.37919555,2.14293212,7.3,8.1,7.3,7.7,7.7,7,8.6,7.8,1,1,0,0,0,0,0,0,0,0,0,1,1,19,1,19,0,1,0,142,363,622,0,0,1,2465646.2
"1165","Barcelona","March",4,1,2," 08025 ",41.40818661,2.16964155,8.2,7.8,8.3,8.5,8.4,7.8,8.7,8.8,1,0,0,1,0,0,1,1,1,1,0,1,1,20,1,20,0,1,0,162,481,734,0,1,1,2465646.2
"1166","Barcelona","March",4,1,2," 08011 ",41.38401555,2.16302119,8.6,9,8.7,9,8.9,8.5,9.3,8.9,0,0,0,0,0,0,1,0,1,1,0,1,1,21,1,21,0,1,0,114,378,872,0,0,1,2465646.2
"1167","Barcelona","March",4,1,2," 08028 ",41.37557076,2.12452546,8.3,8.9,8.3,8.5,8.4,8.2,8.4,7.6,0,0,1,1,1,0,1,1,0,0,1,1,1,22,1,22,0,1,0,129,413,620,0,1,1,2465646.2
"1168","Barcelona","March",4,1,2," 08005 ",41.40058596,2.20633954,8.3,9.2,8.4,8.4,8.4,7.9,9,8.9,0,0,0,1,0,0,1,1,1,1,1,1,1,23,1,23,0,1,0,198,430,840,0,1,1,2465646.2
"1169","Barcelona","March",4,1,2," 08002 ",41.38687819,2.17404708,8.5,8.9,8.2,8.5,8.5,8.4,9.7,8.4,0,0,1,1,0,0,0,0,1,1,1,1,1,24,1,24,0,1,0,145,482,756,0,1,1,2465646.2
"1170","Barcelona","March",4,1,2," 08002 ",41.38687819,2.17404708,8.5,8.9,8.2,8.5,8.5,8.4,9.7,8.4,0,0,1,1,0,0,0,0,1,1,1,1,1,25,2,0,0,1,0,145,482,756,0,1,1,2465646.2
"1171","Barcelona","March",4,1,2," 08005 ",41.39976508,2.20088661,7.4,8.3,7.2,8,7.7,7.6,8.3,8.3,0,0,1,0,0,0,1,1,1,1,0,1,0,26,2,1,0,1,0,226,271,555,0,0,1,2465646.2
"1172","Barcelona","March",4,1,2," 08023 ",41.40950124,2.14725718,8.4,8.8,8.3,8.8,8.4,8.1,8.4,8.3,0,0,1,1,0,0,1,1,0,1,0,1,1,27,2,2,0,1,0,163,38,682,0,1,1,2465646.2
"1173","Barcelona","March",4,1,2," 08025 ",41.40311089,2.17124015,8.8,9.2,8.7,8.8,8.9,8.6,9.4,8.7,1,0,0,1,0,0,0,0,0,0,0,1,1,28,2,3,0,1,0,136,609,920,1,0,1,2465646.2
"1174","Barcelona","March",4,1,2," 08007 ",41.39020152,2.16497585,8.6,8.3,8.6,8.8,8.9,8.5,9.7,9.1,0,0,0,1,0,0,1,1,0,1,1,1,1,29,2,4,0,1,0,159,682,994,0,1,1,2465646.2
"1175","Barcelona","March",4,1,2," 08002 ",41.38493925,2.17013776,8.1,8.9,7.8,8.3,8.2,8.3,9.7,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,5,0,1,0,128,272,516,0,0,1,2465646.2
"1176","Barcelona","March",4,1,2," 08001 ",41.38305258,2.17006132,8.1,8.7,8,8.3,8.4,7.9,9.5,7.6,0,1,0,0,0,0,1,1,0,0,1,1,1,31,2,6,0,1,0,105,63,915,0,0,1,2465646.2
"1177","Barcelona","March",4,1,2," 08015 ",41.37705814,2.14974493,7.7,8.7,7.5,8.1,7.9,7.5,9,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,7,0,1,0,140,354,486,0,0,1,2465646.2
"1178","Barcelona","March",4,1,2," 08007 ",41.390307,2.168063,9.2,9.5,9.1,9.5,9.5,9.1,9.9,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,8,0,1,0,147,514,794,0,0,1,2465646.2
"1179","Barcelona","March",4,1,2," 08013 ",41.39491607,2.18036771,8.3,9,8.1,8.3,8.5,8,8.9,6.6,0,0,0,1,0,0,1,0,0,1,1,1,1,34,2,9,0,1,0,103,573,760,0,1,1,2465646.2
"1180","Barcelona","March",4,1,2," 08002 ",41.3798104,2.1742288,7.8,8.7,7.5,8.1,8.1,7.8,9.5,8.6,0,0,0,0,0,0,1,1,1,1,1,1,1,35,2,10,0,1,0,137,390,970,0,0,1,2465646.2
"1181","Barcelona","March",4,1,2," 08018 ",41.4001033,2.1910428,8.4,8.8,8.7,9.1,9,8.1,7.9,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,11,0,1,0,143,379,898,0,0,1,2465646.2
"1182","Barcelona","March",4,1,2," 08003 ",41.38787933,2.17345633,8.4,9,8.4,8.8,8.7,8.2,9.5,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,12,0,1,0,99,5,898,0,0,1,2465646.2
